account_id,seats,is_trial,churn_flag,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,escalation_ratio,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,latest_billing_frequency_annual,latest_billing_frequency_monthly
A-ad64c6,12,0,0,6,5,150.16666666666666,24.333333333333332,54,2451.3333333333335,5572,29416.0,176496,1,4,0,0,0,0,1,299,0.8333333333333334,0.6666666666666666,1,0,41,215,79605,18,16,2,50,4.0,34.0,98.5,5.0,0.0,0.0,312,0,0,0,0,0,35.833333333333336,0.6666666666666666,3.0,0.08372093023255814,8.873220433910925,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False
A-39b19f,1,0,0,11,9,274.90909090909093,30.818181818181817,55,1930.6363636363637,8159,23167.636363636364,254844,2,8,1,1,0,0,2,677,0.8181818181818182,0.7272727272727273,1,0,54,530,135061,37,30,5,78,6.0,47.833333333333336,87.5,4.25,1.0,0.1666666666666666,697,0,0,0,0,0,48.18181818181818,0.5454545454545454,3.3636363636363638,0.06981132075471698,10.20249565225653,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
A-56962b,163,0,0,7,6,105.57142857142857,163.0,163,7800.714285714285,32437,93608.57142857143,655260,2,6,1,0,0,0,1,230,0.8571428571428571,0.8571428571428571,1,0,16,271,81944,25,16,4,41,4.0,37.5,105.5,3.0,0.0,0.0,266,0,0,0,0,0,38.714285714285715,0.5714285714285714,3.5714285714285716,0.09225092250922509,8.584903654948945,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
A-e60f9d,29,0,0,15,13,41.86666666666667,36.13333333333333,60,3387.8,11542,40653.6,609804,3,14,0,2,0,2,2,105,0.8666666666666667,0.9333333333333333,1,0,3,629,158587,24,30,5,63,2.0,70.5,106.5,4.0,0.0,0.0,127,0,0,1,0,0,41.93333333333333,0.13333333333333333,1.6,0.03815580286168521,10.655594676228967,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
A-88c6ca,5,0,1,7,7,31.285714285714285,16.0,49,921.2857142857143,2401,11055.42857142857,77388,1,7,0,0,0,0,0,60,1.0,1.0,1,0,8,446,130195,19,27,8,4,1.0,56.0,12.0,4.0,0.0,0.0,67,0,0,1,0,0,63.714285714285715,0.14285714285714285,2.7142857142857144,0.042600896860986545,10.186044334769555,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
A-158f4e,61,0,0,12,11,324.3333333333333,61.0,61,3654.9166666666665,12139,43859.0,526308,1,10,0,0,0,0,1,578,0.9166666666666666,0.8333333333333334,1,0,38,453,124458,29,32,3,39,5.0,27.6,126.0,4.333333333333333,0.0,0.0,669,0,0,0,0,0,37.75,0.4166666666666667,2.4166666666666665,0.0640176600441501,10.273683125953747,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
A-5b051a,22,0,0,4,3,52.0,22.0,22,583.0,1078,6996.0,27984,0,4,0,0,0,0,1,104,0.75,1.0,1,0,2,171,44864,17,14,3,24,1.0,2.0,2.0,3.0,0.0,0.0,148,0,0,0,0,0,42.75,0.25,4.25,0.09941520467836257,8.04596865452385,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
A-296d7c,2,0,0,7,7,169.71428571428572,10.714285714285714,24,284.14285714285717,784,3409.714285714286,23868,1,5,0,0,0,0,0,336,1.0,0.7142857142857143,1,0,35,357,124753,18,21,7,35,5.0,50.4,105.2,3.75,0.0,0.0,419,0,0,0,0,0,51.0,0.7142857142857143,2.5714285714285716,0.05042016806722689,9.478403170851452,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
A-1619f8,29,0,0,7,7,108.71428571428571,32.714285714285715,55,2827.1428571428573,10945,33925.71428571428,237480,1,5,1,0,1,0,0,205,1.0,0.7142857142857143,1,0,33,432,142787,26,27,2,24,3.0,42.0,81.0,5.0,0.0,0.0,225,0,0,0,0,0,61.714285714285715,0.42857142857142855,3.7142857142857144,0.06018518518518518,10.24487345510891,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
A-a1b80b,16,0,0,16,15,172.125,21.8125,52,2161.8125,10348,25941.75,415068,2,12,3,1,0,0,1,295,0.9375,0.75,1,1,54,749,222610,48,33,5,4,4.0,41.0,72.5,4.0,0.0,0.0,400,0,0,0,0,0,46.8125,0.25,3.0,0.06408544726301736,10.76350649483143,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
A-139c3b,10,1,1,8,6,16.125,21.75,41,1128.375,3582,13540.5,108324,1,6,1,0,1,0,2,35,0.75,0.75,1,1,1,478,150601,16,27,7,2,9.0,28.444444444444443,66.11111111111111,4.5,0.0,0.0,40,0,0,0,0,0,59.75,1.125,2.0,0.03347280334728033,10.180291090849718,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
A-702032,28,0,0,6,4,80.83333333333333,28.0,28,1423.3333333333333,5572,17080.0,102480,1,5,1,0,1,0,2,251,0.6666666666666666,0.8333333333333334,1,0,10,285,91776,15,19,1,29,4.0,26.0,98.25,3.0,0.0,0.0,455,0,0,0,0,0,47.5,0.6666666666666666,2.5,0.05263157894736842,8.971899522970334,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
A-7a0d69,4,1,1,11,11,95.9090909090909,15.818181818181818,40,942.0,5174,11304.0,124344,3,10,2,0,1,0,0,163,1.0,0.9090909090909091,1,0,21,606,179167,31,31,5,8,2.0,29.0,52.5,5.0,0.0,0.0,199,0,0,0,0,0,55.09090909090909,0.18181818181818182,2.8181818181818183,0.05115511551155116,10.823034570846923,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-22d9d2,8,0,0,14,11,147.14285714285714,23.142857142857142,92,1339.0,4508,16068.0,224952,1,11,2,1,1,1,3,279,0.7857142857142857,0.7857142857142857,1,0,11,782,239679,43,35,6,11,6.0,16.0,88.0,4.0,1.0,0.1666666666666666,284,0,0,0,0,0,55.857142857142854,0.42857142857142855,3.0714285714285716,0.054987212276214836,10.781239382589646,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
A-b9eed8,11,0,0,11,11,139.72727272727272,15.727272727272727,34,1507.0,6766,18084.0,198924,0,9,0,3,0,0,0,290,1.0,0.8181818181818182,1,0,31,623,168474,55,29,9,1,5.0,29.2,103.8,3.75,1.0,0.2,312,0,0,0,0,0,56.63636363636363,0.45454545454545453,5.0,0.08828250401284109,10.119798866331015,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
A-dfbd31,14,0,0,14,14,173.07142857142858,25.928571428571427,62,1791.357142857143,12338,21496.285714285714,300948,3,11,1,1,0,1,0,387,1.0,0.7857142857142857,1,0,22,599,182273,19,27,7,17,6.0,29.666666666666668,129.83333333333334,4.25,0.0,0.0,393,0,0,0,0,0,42.785714285714285,0.42857142857142855,1.3571428571428572,0.03171953255425709,10.525893645477208,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
A-8e47ca,19,0,0,9,8,215.11111111111111,21.11111111111111,31,3124.4444444444443,6169,37493.333333333336,337440,0,7,1,0,0,0,1,308,0.8888888888888888,0.7777777777777778,1,0,22,441,133497,35,29,2,27,5.0,33.4,80.6,4.0,1.0,0.2,320,0,0,0,0,0,49.0,0.5555555555555556,3.888888888888889,0.07936507936507936,9.856792978025567,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
A-4437e4,3,0,0,16,15,202.5,14.0625,49,1114.4375,3184,13373.25,213972,3,15,4,1,1,1,1,410,0.9375,0.9375,1,0,8,806,260271,43,37,8,21,6.0,34.666666666666664,125.33333333333331,3.0,2.0,0.3333333333333333,472,0,0,0,0,0,50.375,0.375,2.6875,0.05334987593052109,10.553743781677063,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
A-779e4e,5,0,0,10,8,380.4,28.9,98,2808.1,11542,33697.2,336972,0,9,2,1,0,0,2,722,0.8,0.9,1,0,104,393,111038,20,28,6,11,5.0,26.6,91.6,4.0,0.0,0.0,729,0,0,0,0,0,39.3,0.5,2.0,0.05089058524173028,9.964193813075756,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
A-53f4e3,13,0,0,10,9,66.8,25.8,93,1507.2,4557,18086.4,180864,0,8,0,0,0,0,1,197,0.9,0.8,1,0,9,410,127529,45,29,1,11,5.0,28.6,99.0,4.0,0.0,0.0,200,0,0,0,0,0,41.0,0.5,4.5,0.10975609756097561,9.746010108353511,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
A-692f18,5,1,1,17,16,153.11764705882354,15.882352941176471,50,1797.0588235294117,7363,21564.70588235294,366600,3,12,2,1,1,0,1,277,0.9411764705882353,0.7058823529411765,1,0,14,871,261911,55,36,9,8,2.0,37.5,120.0,5.0,0.0,0.0,278,0,0,0,0,0,51.23529411764706,0.11764705882352941,3.235294117647059,0.06314580941446613,11.28656652477499,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
A-13466a,2,0,1,6,2,180.5,23.666666666666668,65,2223.8333333333335,7960,26686.0,160116,1,5,0,0,0,0,4,260,0.3333333333333333,0.8333333333333334,1,0,102,205,57539,14,17,2,12,3.0,32.333333333333336,94.33333333333331,4.333333333333333,1.0,0.3333333333333333,436,0,0,0,0,0,34.166666666666664,0.5,2.3333333333333335,0.06829268292682927,8.668451178718266,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
A-1986ca,20,0,0,7,7,267.57142857142856,22.714285714285715,31,3951.5714285714284,6169,47418.857142857145,331932,1,4,1,0,0,0,0,544,1.0,0.5714285714285714,0,0,98,362,102382,23,26,5,38,7.0,36.57142857142857,106.57142857142856,3.4,0.0,0.0,701,0,0,0,0,0,51.714285714285715,1.0,3.2857142857142856,0.06353591160220995,9.47256014225813,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
A-0cc442,45,0,0,13,11,81.38461538461539,49.61538461538461,97,4764.2307692307695,10547,57170.769230769234,743220,2,9,3,1,1,1,2,157,0.8461538461538461,0.6923076923076923,1,0,13,765,230759,41,34,7,11,3.0,37.0,47.333333333333336,3.0,0.0,0.0,166,0,0,0,0,0,58.84615384615385,0.23076923076923078,3.1538461538461537,0.05359477124183006,10.620864067328545,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
A-c608c8,3,0,1,8,7,274.375,17.0,58,1189.25,2842,14271.0,114168,0,6,1,1,0,0,1,550,0.875,0.75,1,0,80,445,144345,27,29,5,0,2.0,59.0,66.0,3.0,0.0,0.0,614,0,0,0,0,0,55.625,0.25,3.375,0.060674157303370786,9.885645547165366,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
A-3be56b,3,0,1,12,10,178.58333333333334,22.583333333333332,62,1420.0,5970,17040.0,204480,3,9,1,1,0,0,2,381,0.8333333333333334,0.75,0,0,30,528,169908,33,28,8,2,4.0,40.25,74.0,3.5,0.0,0.0,432,0,0,0,0,0,44.0,0.3333333333333333,2.75,0.0625,10.11745092851144,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
A-354f12,1,1,0,4,4,124.0,12.75,34,2222.25,6766,26667.0,106668,0,4,0,1,0,0,0,217,1.0,1.0,1,0,53,158,48510,3,14,1,15,2.0,56.5,137.5,4.0,0.0,0.0,247,0,0,1,0,0,39.5,0.5,0.75,0.0189873417721519,8.557017694461683,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
A-68f37c,4,0,0,12,10,283.4166666666667,31.916666666666668,121,2689.1666666666665,24079,32270.0,387240,2,11,3,0,1,0,2,526,0.8333333333333334,0.9166666666666666,1,0,87,624,202756,40,30,6,15,5.0,20.2,119.8,4.0,0.0,0.0,535,0,0,0,0,0,52.0,0.4166666666666667,3.3333333333333335,0.0641025641025641,10.44705936704206,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True
A-aa9511,23,1,0,15,13,214.4,34.0,97,4064.6666666666665,19303,48776.0,731640,3,13,0,1,0,1,2,447,0.8666666666666667,0.8666666666666667,0,0,19,625,189526,35,33,5,0,2.0,56.5,98.5,4.0,0.0,0.0,448,0,0,0,0,0,41.666666666666664,0.13333333333333333,2.3333333333333335,0.056,10.652377562382927,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
A-af0cd2,19,1,0,11,9,378.0,25.818181818181817,57,587.2727272727273,1083,7047.272727272727,77520,2,9,1,0,0,0,2,719,0.8181818181818182,0.8181818181818182,1,0,87,687,225366,33,31,8,12,3.0,54.333333333333336,149.33333333333334,4.0,0.0,0.0,728,0,0,1,0,0,62.45454545454545,0.2727272727272727,3.0,0.048034934497816595,10.69116825006217,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
A-bd4513,50,1,0,12,10,24.416666666666668,51.333333333333336,66,4350.333333333333,9950,52204.0,626448,0,10,2,0,2,0,2,49,0.8333333333333334,0.8333333333333334,1,0,1,507,157547,34,28,4,2,3.0,42.0,58.666666666666664,4.666666666666667,0.0,0.0,55,0,0,0,0,0,42.25,0.25,2.8333333333333335,0.0670611439842209,10.366638224310519,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
A-c222ab,32,0,1,7,6,70.71428571428571,32.0,32,2665.1428571428573,6368,31981.714285714286,223872,0,6,1,0,1,0,1,129,0.8571428571428571,0.8571428571428571,1,0,4,435,133441,33,27,6,2,4.0,39.0,94.5,5.0,0.0,0.0,235,0,0,0,0,0,62.142857142857146,0.5714285714285714,4.714285714285714,0.07586206896551724,10.13767926583951,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
A-34d880,4,0,0,9,8,160.11111111111111,19.11111111111111,53,2329.3333333333335,10547,27952.0,251568,2,6,0,0,0,0,1,257,0.8888888888888888,0.6666666666666666,1,0,71,474,144424,40,29,3,18,5.0,52.2,90.8,3.0,0.0,0.0,264,0,0,0,0,0,52.666666666666664,0.5555555555555556,4.444444444444445,0.08438818565400844,9.753682368537866,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-508199,19,0,0,5,5,249.4,20.6,27,1687.2,3781,20246.4,101232,1,3,0,0,0,0,0,336,1.0,0.6,1,1,20,231,80389,15,16,2,38,3.0,50.666666666666664,67.33333333333333,3.0,0.0,0.0,338,0,0,0,0,0,46.2,0.6,3.0,0.06493506493506493,8.555275391047202,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
A-f03140,27,1,0,10,10,208.6,28.2,38,2107.5,5373,25290.0,252900,1,8,1,1,1,0,0,386,1.0,0.8,1,1,55,595,196965,22,32,4,1,7.0,36.0,113.14285714285714,3.6666666666666665,0.0,0.0,405,0,0,0,0,0,59.5,0.7,2.2,0.03697478991596639,10.443540945618665,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
A-410e86,24,0,0,7,5,18.285714285714285,25.285714285714285,33,2280.0,4776,27360.0,191520,2,3,0,0,0,0,2,32,0.7142857142857143,0.42857142857142855,0,0,6,292,107443,21,22,3,4,5.0,42.6,110.0,3.5,0.0,0.0,51,0,0,0,0,0,41.714285714285715,0.7142857142857143,3.0,0.07191780821917808,9.152506355278897,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
A-fa2041,15,1,0,12,12,129.91666666666666,21.833333333333332,52,1742.9166666666667,3582,20915.0,250980,3,11,0,0,0,0,0,203,1.0,0.9166666666666666,1,1,26,552,157263,34,34,6,5,1.0,16.0,99.0,3.0,0.0,0.0,216,0,0,0,0,0,46.0,0.08333333333333333,2.8333333333333335,0.06159420289855073,10.291901715185661,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
A-de58ca,15,0,0,11,9,363.45454545454544,38.18181818181818,105,2173.181818181818,12338,26078.18181818182,286860,2,6,0,0,0,0,2,621,0.8181818181818182,0.5454545454545454,1,0,121,505,141942,33,28,7,10,5.0,30.6,115.0,3.3333333333333335,0.0,0.0,628,0,0,0,0,0,45.90909090909091,0.45454545454545453,3.0,0.06534653465346535,9.986796795703585,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
A-05d3b3,9,1,0,13,12,301.61538461538464,17.923076923076923,55,970.0,3781,11640.0,151320,3,10,0,0,0,0,1,538,0.9230769230769231,0.7692307692307693,1,0,91,642,193363,22,32,4,13,6.0,31.5,48.333333333333336,4.333333333333333,0.0,0.0,583,0,0,0,0,0,49.38461538461539,0.46153846153846156,1.6923076923076923,0.03426791277258567,10.75926143978989,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
A-249769,4,0,1,13,13,120.92307692307692,13.23076923076923,56,1209.0,11144,14508.0,188604,1,13,0,0,0,0,0,206,1.0,1.0,1,0,40,678,193777,30,31,3,1,2.0,39.5,96.5,4.0,0.0,0.0,250,0,0,0,0,0,52.15384615384615,0.15384615384615385,2.3076923076923075,0.04424778761061947,10.726656553843787,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
A-e43bf7,44,0,0,7,7,308.0,47.714285714285715,70,6666.571428571428,13930,79998.85714285714,559992,0,6,3,0,0,0,0,590,1.0,0.8571428571428571,1,0,2,371,103455,35,26,2,23,5.0,27.4,80.0,4.0,1.0,0.2,648,0,0,0,0,0,53.0,0.7142857142857143,5.0,0.09433962264150944,9.464461178498501,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-eb2fdc,31,0,1,12,11,160.0,33.5,47,2664.0,9353,31968.0,383616,0,10,0,0,0,0,1,311,0.9166666666666666,0.8333333333333334,1,0,12,547,174663,17,29,3,32,5.0,33.6,37.6,4.5,0.0,0.0,406,0,0,0,0,0,45.583333333333336,0.4166666666666667,1.4166666666666667,0.031078610603290677,10.572912948927051,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
A-e1462e,15,0,0,7,7,341.14285714285717,23.285714285714285,46,1718.5714285714287,5771,20622.85714285714,144360,2,5,1,1,0,0,0,638,1.0,0.7142857142857143,0,0,41,347,98097,22,26,4,51,2.0,39.5,118.5,3.5,0.0,0.0,660,0,0,0,0,0,49.57142857142857,0.2857142857142857,3.142857142857143,0.06340057636887608,9.634607892505851,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
A-cab532,11,1,0,15,14,263.1333333333333,24.0,58,1339.2,4975,16070.4,241056,2,14,2,1,1,0,1,620,0.9333333333333333,0.9333333333333333,1,0,15,1005,273639,47,38,7,1,1.0,32.0,175.0,4.0,0.0,0.0,638,0,0,0,0,0,67.0,0.06666666666666667,3.1333333333333333,0.046766169154228855,11.326801484351519,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
A-9123ac,9,0,0,7,7,230.14285714285714,16.285714285714285,42,2107.285714285714,8358,25287.428571428572,177012,1,7,0,1,0,0,0,433,1.0,1.0,1,0,71,386,120014,24,28,4,12,6.0,38.833333333333336,91.66666666666669,4.2,0.0,0.0,560,0,0,0,0,0,55.142857142857146,0.8571428571428571,3.4285714285714284,0.06217616580310881,9.850553979715,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
A-6e08f3,8,0,0,10,10,218.6,17.2,28,1819.0,5572,21828.0,218280,2,7,1,1,0,0,0,525,1.0,0.7,1,0,4,492,149078,21,28,7,3,2.0,36.5,137.0,3.5,0.0,0.0,673,0,0,0,0,0,49.2,0.2,2.1,0.042682926829268296,10.179390369882823,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
